timestamp value1 value2 value3 value4
0.0 0.0 4.0 4.0 0.0
0.00016231636704602858 6.368839426380194e-5 3.99998828286506 3.9999999995245274 0.00016229002331950013
0.00023079232576557484 9.792637362357504e-5 3.999983340564274 3.999999999038772 0.00023073906893638916
0.0009155519129610375 0.00044030616722130615 3.9999339439956807 3.999999984879623 0.0009147141936665943
0.0077631477849156635 0.003864104103198616 3.99944262384031 3.9999989176537474 0.007703194812689472
0.0286223053714205 0.014293682896451023 3.9979756739913346 3.99998548385364 0.02781861723676425
0.06486005233254284 0.032412556377012174 3.9955341094141588 3.999927206395623 0.0608309193364143
0.11538129731252662 0.05767317886700404 3.99235857861395 3.9997772959624442 0.10304427955807295
0.1868057395627924 0.09338539999213685 3.9883286650527072 3.999444338367113 0.1559104366281032
0.2806130057923139 0.14028903310689755 3.9838672319601125 3.998828362097094 0.21484576247352669
0.4015895324956046 0.20077729645854284 3.979537675143689 3.9978139364620695 0.27630805787474455
0.5526303177827476 0.2762976891021143 3.976445130494811 3.9963548552666426 0.335012740321617
0.7383241973362904 0.3691446288788856 3.976279761573138 3.994551933730801 0.3869109164316514
0.7755600927609035 0.3877625765911922 3.976742008001922 3.994218909177033 0.39522849337444166
0.7908683796295114 0.3954167200254961 3.9769808283473216 3.994086542654266 0.3984757942037514
0.8001259957397248 0.40004552808060273 3.9771391037005492 3.9940079082820494 0.4003928468176503
0.8019311060090852 0.40085550561772243 3.977171184987146 3.9939927045750543 0.40076261286092574
0.8025865817008104 0.40081897071964284 3.977182891738068 3.9939871943486778 0.4008965598754267
0.8032420573925356 0.4009168473426493 3.977194600274893 3.9939816897628146 0.40103033501455915
0.8039145903105541 0.40106581015809784 3.977206638421655 3.993976047799526 0.40116741292936514
0.8046121109354721 0.4011982969396604 3.9772191457619197 3.9939702024946033 0.4013093932782687
0.8053096315603901 0.40134477817547376 3.9772316782210626 3.99396436359359 0.40145117976896755
0.8060071521853082 0.4014841728254995 3.977244234278658 3.993958531102789 0.4015927726672474
0.8067046728102262 0.4016267227476926 3.9772568146262346 3.9939527050282946 0.4017341722385191
0.8074021934351442 0.4017674526987546 3.977269418880721 3.9939468853762823 0.40187537874781926
0.8080997140600622 0.4019087801148488 3.9772820471811934 3.9939410721528685 0.40201639245981063
0.8087972346849802 0.40204953096479745 3.9772946994131044 3.9939352653641786 0.4021572136387829
0.8094947553098982 0.40219027600179186 3.9773073755851853 3.9939294650163144 0.40229784254865286
0.8101922759348162 0.4023307383378896 3.9773200756463343 3.993923671115369 0.40243827945296534
0.8108897965597343 0.40247105288047974 3.977332799574576 3.993917883667421 0.40257852461489335
0.8115873171846523 0.40261115448048457 3.977345547333843 3.9939121026785367 0.40271857829723884
0.8122848378095703 0.40275107517849684 3.9773583188949733 3.993906328154768 0.4028584407624332
0.8129823584344883 0.4028907997984617 3.977371114225508 3.993900560102155 0.4029981122725378
0.8136798790594063 0.4030303361022804 3.9773839332946475 3.993894798526724 0.4031375930892443
0.8143773996843243 0.4031696807077269 3.977396776070845 3.993889043434488 0.4032768834738755
0.8150749203092423 0.403308835645999 3.9774096425229755 3.9938832948314476 0.40341598368738585
0.8157724409341603 0.40344780031783134 3.977422532619766 3.9938775527235904 0.40355489399036165
0.8164699615590784 0.40358657540132736 3.977435446330073 3.993871817116891 0.40369361464302156
0.8171674821839964 0.4037251609534809 3.97744838362275 3.993866088017312 0.40383214590521765
0.8178650028089144 0.4038635573324853 3.977461344466708 3.993860365430802 0.4039704880364355
0.8185625234338324 0.4040017647496622 3.9774743288308887 3.993854649363296 0.40410864129579466
0.8192600440587504 0.40413978348714286 3.977487336684277 3.993848939820716 0.40424660594204953
0.8199575646836684 0.4042776137921156 3.977500367995894 3.9938432368089742 0.4043843822335895
0.8206550853085864 0.404415255928202 3.9775134227347997 3.9938375403339665 0.40452197042843974
0.8213526059335045 0.4045527101505 3.977526500870094 3.9938318504015777 0.4046593707842615
0.8220501265584225 0.4046899767177075 3.977539602370915 3.993826167017679 0.4047965835583529
0.8227476471833405 0.4048270558862348 3.9775527272064397 3.993820490188129 0.4049336090076491
0.8234451678082585 0.4049639479130639 3.9775658753458822 3.9938148199187746 0.40507044738872305
0.8241426884331765 0.40510065305436155 3.9775790467584966 3.9938091562154483 0.4052070989577861
0.8248402090580945 0.4052371715661534 3.9775922414135763 3.9938034990839695 0.40534356397068816
0.8255377296830125 0.4053735037039973 3.9776054592804493 3.9937978485301473 0.40547984268291853
0.8262352503079305 0.40550964972314235 3.9776187003284877 3.9937922045597762 0.4056159353496061
0.8269327709328486 0.40564560987845283 3.9776319645270974 3.9937865671786383 0.4057518422255204
0.8276302915577666 0.40578138442444606 3.9776452518457246 3.993780936392503 0.40588756356507155
0.8283278121826846 0.40591697361527435 3.977658562253852 3.993775312207128 0.40602309962231103
0.8290253328076026 0.40605237770473457 3.9776718957210027 3.9937696946282575 0.40615845065093215
0.8297228534325206 0.40618759694626466 3.9776852522167374 3.993764083661623 0.4062936169042705
0.8304203740574386 0.4063226315929456 3.977698631710654 3.993758479312943 0.4064285986353046
0.8311178946823566 0.40645748189750147 3.9777120341723897 3.9937528815879246 0.4065633960966562
0.8318154153072747 0.4065921481122999 3.9777254595716185 3.9937472904922613 0.406698009540591
0.8325129359321927 0.40672663048935304 3.977738907878053 3.9937417060316354 0.406832439219019
0.8332104565571107 0.4068609292803176 3.9777523790614437 3.993736128211715 0.4069666853834952
0.8339079771820287 0.4069950447364956 3.9777658730915797 3.9937305570381563 0.4071007482852198
0.8346054978069467 0.4071289771088347 3.9777793899382874 3.993724992516603 0.40723462817503897
0.8353030184318647 0.40726272664792895 3.9777929295714305 3.9937194346526868 0.40736832530344524
0.8360005390567827 0.4073962936040187 3.9778064919609104 3.9937138834520267 0.40750183992057804
0.8366980596817007 0.40752967822699226 3.9778200770766676 3.993708338920229 0.4076351722762241
0.8373955803066188 0.40766288076638496 3.9778336848886786 3.993702801062887 0.40776832261981805
0.8380931009315368 0.4077959014713806 3.9778473153669593 3.9936972698855833 0.40790129120044283
0.8387906215564548 0.40792874059081197 3.977860968481562 3.9936917453938863 0.40803407826683047
0.8394881421813728 0.4080613983731608 3.977874644202577 3.993686227593353 0.40816668406736223
0.8401856628062908 0.40819387506655863 3.977888342500132 3.9936807164895276 0.4082991088500692
0.8408831834312088 0.4083261709187872 3.977902063344392 3.993675212087942 0.4084313528626329
0.8415807040561268 0.40845828617727903 3.977915806705558 3.9936697143941173 0.4085634163523857
0.8422782246810449 0.40859022108911786 3.9779295725538724 3.9936642234135604 0.40869529956631123
0.8429757453059629 0.4087219759010389 3.9779433608596113 3.993658739151766 0.4088270027510453
0.8436732659308809 0.40885355085943026 3.977957171593089 3.9936532616142166 0.40895852615287565
0.8443707865557989 0.40898494621033166 3.9779710047246577 3.9936477908063845 0.40908987001774316
0.8450683071807169 0.40911616219943714 3.9779848602247068 3.993642326733726 0.40922103459124193
0.8457658278056349 0.40924719907209356 3.977998738063661 3.9936368694016884 0.40935202011861976
0.8464633484305529 0.4093780570733024 3.978012638211986 3.9936314188157054 0.40948282684477905
0.8471608690554709 0.40950873644771973 3.978026560640181 3.993625974981199 0.4096134550142767
0.847858389680389 0.4096392374396565 3.9780405053187824 3.9936205379035785 0.40974390487132517
0.848555910305307 0.40976956029308 3.978054472218366 3.9936151075882416 0.4098741766597925
0.849253430930225 0.40989970525161273 3.9780684613095425 3.9936096840405737 0.4100042706232031
0.849950951555143 0.4100296725585346 3.9780824725629595 3.993604267265948 0.4101341870047381
0.850648472180061 0.41015946245678203 3.9780965059493036 3.9935988572697245 0.41026392604723605
0.851345992804979 0.4102890751889495 3.9781105614392964 3.993593454057254 0.41039348799319303
0.852043513429897 0.41041851099728954 3.9781246390036964 3.993588057633872 0.4105228730847634
0.852741034054815 0.4105477701237128 3.9781387386132976 3.993582668004904 0.41065208156376015
0.8534385546797331 0.4106768528097894 3.978152860238934 3.993577285175663 0.41078111367165565
0.8541360753046511 0.41080575929674884 3.9781670038514743 3.9935719091514486 0.41090996964958176
